Coded_Trait	Trait	Year	Loc	Env	Range	Pass	Pedigree	Pop	Gen
5	lin_rsq_t	2018	1	2018_Loc1	8	29	B73/PHW30-068 - (2n)-02	4	13
5	lin_rsq_t	2017	1	2017_Loc1	6	28	B73/PHW30-092 - (2n)-01	4	14
5	lin_rsq_t	2017	2	2017_Loc2	5	7	B73/PHW30-092 - (2n)-01	4	14
5	lin_rsq_t	2018	1	2018_Loc1	8	5	B73/PHW30-092 - (2n)-01	4	14
5	lin_rsq_t	2017	1	2017_Loc1	4	40	B73/PHW30-097 - (2n)-01	4	15
5	lin_rsq_t	2017	2	2017_Loc2	6	15	B73/PHW30-097 - (2n)-01	4	15
5	lin_rsq_t	2018	1	2018_Loc1	1	27	B73/PHW30-097 - (2n)-01	4	15
5	lin_rsq_t	2017	1	2017_Loc1	1	38	B73/PHW30-097 - (2n)-02	4	16
5	lin_rsq_t	2017	2	2017_Loc2	6	7	B73/PHW30-097 - (2n)-02	4	16
5	lin_rsq_t	2018	1	2018_Loc1	7	5	B73/PHW30-097 - (2n)-02	4	16
5	lin_rsq_t	2017	1	2017_Loc1	8	16	B73/PHW30-098 - (2n)-01	4	17
5	lin_rsq_t	2017	2	2017_Loc2	5	22	B73/PHW30-098 - (2n)-01	4	17
5	lin_rsq_t	2018	1	2018_Loc1	8	19	B73/PHW30-098 - (2n)-01	4	17
5	lin_rsq_t	2017	1	2017_Loc1	6	19	B73/PHW30-098 - (2n)-03	4	18
5	lin_rsq_t	2017	2	2017_Loc2	3	27	B73/PHW30-098 - (2n)-03	4	18
5	lin_rsq_t	2018	1	2018_Loc1	11	13	B73/PHW30-098 - (2n)-03	4	18
5	lin_rsq_t	2017	1	2017_Loc1	5	14	B73/PHW30-100 - (2n)-01	4	19
5	lin_rsq_t	2017	2	2017_Loc2	1	10	B73/PHW30-100 - (2n)-01	4	19
5	lin_rsq_t	2018	1	2018_Loc1	5	19	B73/PHW30-100 - (2n)-01	4	19
5	lin_rsq_t	2017	1	2017_Loc1	8	40	B73/PHW30-100 - (2n)-02	4	20
5	lin_rsq_t	2017	2	2017_Loc2	2	12	B73/PHW30-100 - (2n)-02	4	20
5	lin_rsq_t	2018	1	2018_Loc1	3	31	B73/PHW30-100 - (2n)-02	4	20
5	lin_rsq_t	2017	1	2017_Loc1	1	45	B73/PHW30-102 - (2n)-01	4	21
5	lin_rsq_t	2017	2	2017_Loc2	3	11	B73/PHW30-102 - (2n)-01	4	21
5	lin_rsq_t	2018	1	2018_Loc1	11	26	B73/PHW30-102 - (2n)-01	4	21
5	lin_rsq_t	2017	1	2017_Loc1	2	22	B73/PHW30-102 - (2n)-03	4	22
5	lin_rsq_t	2017	2	2017_Loc2	11	21	B73/PHW30-102 - (2n)-03	4	22
5	lin_rsq_t	2018	1	2018_Loc1	3	32	B73/PHW30-102 - (2n)-03	4	22
5	lin_rsq_t	2017	1	2017_Loc1	2	40	B73/PHW30-141 - (2n)-01	4	23
5	lin_rsq_t	2017	2	2017_Loc2	3	15	B73/PHW30-141 - (2n)-01	4	23
5	lin_rsq_t	2018	1	2018_Loc1	10	23	B73/PHW30-141 - (2n)-01	4	23
5	lin_rsq_t	2017	1	2017_Loc1	6	10	B73/PHW30-152 - (2n)-01	4	24
5	lin_rsq_t	2017	2	2017_Loc2	11	8	B73/PHW30-152 - (2n)-01	4	24
5	lin_rsq_t	2018	1	2018_Loc1	10	26	B73/PHW30-152 - (2n)-01	4	24
5	lin_rsq_t	2017	1	2017_Loc1	5	12	B73/PHW30-154 - (2n)-01	4	25
5	lin_rsq_t	2017	2	2017_Loc2	8	23	B73/PHW30-154 - (2n)-01	4	25
5	lin_rsq_t	2018	1	2018_Loc1	4	11	B73/PHW30-154 - (2n)-01	4	25
5	lin_rsq_t	2017	1	2017_Loc1	2	41	B73/PHW30-163 - (2n)-01	4	26
5	lin_rsq_t	2017	2	2017_Loc2	8	16	B73/PHW30-163 - (2n)-01	4	26
5	lin_rsq_t	2018	1	2018_Loc1	11	12	B73/PHW30-163 - (2n)-01	4	26
5	lin_rsq_t	2017	1	2017_Loc1	7	46	B73/PHW30-163 - (2n)-02	4	27
5	lin_rsq_t	2017	2	2017_Loc2	3	14	B73/PHW30-163 - (2n)-02	4	27
5	lin_rsq_t	2018	1	2018_Loc1	2	29	B73/PHW30-163 - (2n)-02	4	27
5	lin_rsq_t	2017	1	2017_Loc1	7	10	B73/PHW30-166 - (2n)-01	4	28
5	lin_rsq_t	2017	2	2017_Loc2	10	28	B73/PHW30-166 - (2n)-01	4	28
5	lin_rsq_t	2018	1	2018_Loc1	6	22	B73/PHW30-166 - (2n)-01	4	28
5	lin_rsq_t	2017	1	2017_Loc1	3	34	B73/PHW30-183 - (2n)-01	4	29
5	lin_rsq_t	2017	2	2017_Loc2	4	5	B73/PHW30-183 - (2n)-01	4	29
5	lin_rsq_t	2018	1	2018_Loc1	3	6	B73/PHW30-183 - (2n)-01	4	29
5	lin_rsq_t	2017	1	2017_Loc1	3	46	B73/PHW30-183 - (2n)-02	4	30
5	lin_rsq_t	2017	2	2017_Loc2	8	14	B73/PHW30-183 - (2n)-02	4	30
5	lin_rsq_t	2018	1	2018_Loc1	10	11	B73/PHW30-183 - (2n)-02	4	30
5	lin_rsq_t	2017	1	2017_Loc1	4	47	B73/PHW30-186 - (2n)-01	4	31
5	lin_rsq_t	2017	2	2017_Loc2	6	13	B73/PHW30-186 - (2n)-01	4	31
5	lin_rsq_t	2018	1	2018_Loc1	7	30	B73/PHW30-186 - (2n)-01	4	31
5	lin_rsq_t	2017	1	2017_Loc1	8	44	B73/PHW30-186 - (2n)-02	4	32
5	lin_rsq_t	2017	2	2017_Loc2	3	21	B73/PHW30-186 - (2n)-02	4	32
5	lin_rsq_t	2018	1	2018_Loc1	11	23	B73/PHW30-186 - (2n)-02	4	32
5	lin_rsq_t	2017	1	2017_Loc1	8	32	B73/PHW30-196 - (2n)-01	4	33
5	lin_rsq_t	2017	2	2017_Loc2	2	24	B73/PHW30-196 - (2n)-01	4	33
5	lin_rsq_t	2018	1	2018_Loc1	11	14	B73/PHW30-196 - (2n)-01	4	33
5	lin_rsq_t	2017	1	2017_Loc1	4	35	B73/PHW30-201 - (2n)-01	4	34
5	lin_rsq_t	2017	2	2017_Loc2	8	7	B73/PHW30-201 - (2n)-01	4	34
5	lin_rsq_t	2018	1	2018_Loc1	10	14	B73/PHW30-201 - (2n)-01	4	34
5	lin_rsq_t	2017	1	2017_Loc1	6	41	B73/PHW30-207 - (2n)-01	4	35
5	lin_rsq_t	2017	2	2017_Loc2	4	31	B73/PHW30-207 - (2n)-01	4	35
5	lin_rsq_t	2018	1	2018_Loc1	10	7	B73/PHW30-207 - (2n)-01	4	35
5	lin_rsq_t	2017	1	2017_Loc1	2	19	B73/PHW30-207 - (2n)-02	4	36
5	lin_rsq_t	2017	2	2017_Loc2	9	35	B73/PHW30-207 - (2n)-02	4	36
5	lin_rsq_t	2018	1	2018_Loc1	6	9	B73/PHW30-207 - (2n)-02	4	36
5	lin_rsq_t	2017	1	2017_Loc1	8	29	B73/PHW30-211 - (2n)-01	4	37
5	lin_rsq_t	2017	2	2017_Loc2	10	10	B73/PHW30-211 - (2n)-01	4	37
5	lin_rsq_t	2018	1	2018_Loc1	7	21	B73/PHW30-211 - (2n)-01	4	37
5	lin_rsq_t	2017	1	2017_Loc1	4	32	B73/PHW30-211 - (2n)-03	4	38
5	lin_rsq_t	2017	2	2017_Loc2	4	27	B73/PHW30-211 - (2n)-03	4	38
5	lin_rsq_t	2018	1	2018_Loc1	9	25	B73/PHW30-211 - (2n)-03	4	38
5	lin_rsq_t	2017	1	2017_Loc1	2	17	B73/PHW30-226 - (2n)-01	4	39
5	lin_rsq_t	2017	2	2017_Loc2	5	25	B73/PHW30-226 - (2n)-01	4	39
5	lin_rsq_t	2018	1	2018_Loc1	8	9	B73/PHW30-226 - (2n)-01	4	39
5	lin_rsq_t	2017	1	2017_Loc1	8	18	B73/PHW30-237 - (2n)-01	4	40
5	lin_rsq_t	2017	2	2017_Loc2	10	23	B73/PHW30-237 - (2n)-01	4	40
5	lin_rsq_t	2018	1	2018_Loc1	5	14	B73/PHW30-237 - (2n)-01	4	40
5	lin_rsq_t	2017	1	2017_Loc1	4	10	B73/PHW30-237 - (2n)-02	4	41
5	lin_rsq_t	2017	2	2017_Loc2	6	18	B73/PHW30-237 - (2n)-02	4	41
5	lin_rsq_t	2018	1	2018_Loc1	3	12	B73/PHW30-237 - (2n)-02	4	41
5	lin_rsq_t	2017	1	2017_Loc1	6	42	B73/PHW30-252 - (2n)-01	4	42
5	lin_rsq_t	2017	2	2017_Loc2	9	14	B73/PHW30-252 - (2n)-01	4	42
5	lin_rsq_t	2018	1	2018_Loc1	10	30	B73/PHW30-252 - (2n)-01	4	42
5	lin_rsq_t	2017	1	2017_Loc1	8	21	B73/PHW30-256 - (2n)-01	4	43
5	lin_rsq_t	2017	2	2017_Loc2	6	27	B73/PHW30-256 - (2n)-01	4	43
5	lin_rsq_t	2018	1	2018_Loc1	1	31	B73/PHW30-256 - (2n)-01	4	43
5	lin_rsq_t	2017	1	2017_Loc1	3	40	B73/PHW30-258 - (2n)-01	4	44
5	lin_rsq_t	2017	2	2017_Loc2	2	34	B73/PHW30-258 - (2n)-01	4	44
5	lin_rsq_t	2018	1	2018_Loc1	5	10	B73/PHW30-258 - (2n)-01	4	44
5	lin_rsq_t	2017	1	2017_Loc1	2	35	B73/PHW30-258 - (2n)-02	4	45
5	lin_rsq_t	2017	2	2017_Loc2	9	5	B73/PHW30-258 - (2n)-02	4	45
5	lin_rsq_t	2018	1	2018_Loc1	2	8	B73/PHW30-258 - (2n)-02	4	45
5	lin_rsq_t	2017	1	2017_Loc1	6	21	B73/PHW30-285 - (2n)-01	4	46
5	lin_rsq_t	2017	2	2017_Loc2	8	13	B73/PHW30-285 - (2n)-01	4	46
5	lin_rsq_t	2018	1	2018_Loc1	7	12	B73/PHW30-285 - (2n)-01	4	46
5	lin_rsq_t	2017	1	2017_Loc1	8	10	B73/PHW30-288 - (2n)-01	4	47
5	lin_rsq_t	2017	2	2017_Loc2	4	14	B73/PHW30-288 - (2n)-01	4	47
5	lin_rsq_t	2018	1	2018_Loc1	6	28	B73/PHW30-288 - (2n)-01	4	47
5	lin_rsq_t	2017	1	2017_Loc1	4	21	B73/PHW30-288 - (2n)-02	4	48
5	lin_rsq_t	2017	2	2017_Loc2	2	19	B73/PHW30-288 - (2n)-02	4	48
5	lin_rsq_t	2018	1	2018_Loc1	9	30	B73/PHW30-288 - (2n)-02	4	48
5	lin_rsq_t	2017	1	2017_Loc1	5	24	B73/PHW30-302 - (2n)-01	4	49
5	lin_rsq_t	2017	2	2017_Loc2	6	6	B73/PHW30-302 - (2n)-01	4	49
5	lin_rsq_t	2018	1	2018_Loc1	8	31	B73/PHW30-302 - (2n)-01	4	49
5	lin_rsq_t	2017	1	2017_Loc1	4	16	B73/PHW30-302 - (2n)-02	4	50
5	lin_rsq_t	2017	2	2017_Loc2	4	12	B73/PHW30-302 - (2n)-02	4	50
5	lin_rsq_t	2018	1	2018_Loc1	8	15	B73/PHW30-302 - (2n)-02	4	50
5	lin_rsq_t	2017	1	2017_Loc1	5	37	B73/PHW30-316 - (2n)-01	4	51
5	lin_rsq_t	2017	2	2017_Loc2	4	19	B73/PHW30-316 - (2n)-01	4	51
5	lin_rsq_t	2018	1	2018_Loc1	3	24	B73/PHW30-316 - (2n)-01	4	51
5	lin_rsq_t	2017	1	2017_Loc1	7	38	B73/PHW30-348 - (2n)-01	4	52
5	lin_rsq_t	2017	2	2017_Loc2	10	29	B73/PHW30-348 - (2n)-01	4	52
5	lin_rsq_t	2018	1	2018_Loc1	5	25	B73/PHW30-348 - (2n)-01	4	52
5	lin_rsq_t	2017	1	2017_Loc1	7	26	B73/PHW30-368 - (2n)-01	4	53
5	lin_rsq_t	2017	2	2017_Loc2	6	5	B73/PHW30-368 - (2n)-01	4	53
5	lin_rsq_t	2018	1	2018_Loc1	11	6	B73/PHW30-368 - (2n)-01	4	53
5	lin_rsq_t	2017	1	2017_Loc1	9	20	B73/PHW30-368 - (2n)-02	4	54
5	lin_rsq_t	2017	2	2017_Loc2	1	11	B73/PHW30-368 - (2n)-02	4	54
5	lin_rsq_t	2018	1	2018_Loc1	2	14	B73/PHW30-368 - (2n)-02	4	54
5	lin_rsq_t	2017	1	2017_Loc1	4	25	B73/PHW30-385 - (2n)-01	4	55
5	lin_rsq_t	2017	2	2017_Loc2	2	26	B73/PHW30-385 - (2n)-01	4	55
5	lin_rsq_t	2018	1	2018_Loc1	6	18	B73/PHW30-385 - (2n)-01	4	55
5	lin_rsq_t	2017	1	2017_Loc1	2	34	B73/PHW30-385 - (2n)-03	4	56
5	lin_rsq_t	2017	2	2017_Loc2	5	23	B73/PHW30-385 - (2n)-03	4	56
5	lin_rsq_t	2018	1	2018_Loc1	10	36	B73/PHW30-385 - (2n)-03	4	56
5	lin_rsq_t	2017	1	2017_Loc1	6	18	B73/PHW30-392 - (2n)-01	4	57
5	lin_rsq_t	2017	2	2017_Loc2	7	24	B73/PHW30-392 - (2n)-01	4	57
5	lin_rsq_t	2018	1	2018_Loc1	10	29	B73/PHW30-392 - (2n)-01	4	57
5	lin_rsq_t	2017	1	2017_Loc1	7	20	B73/PHW30-396 - (2n)-01	4	58
5	lin_rsq_t	2017	2	2017_Loc2	3	24	B73/PHW30-396 - (2n)-01	4	58
5	lin_rsq_t	2018	1	2018_Loc1	9	35	B73/PHW30-396 - (2n)-01	4	58
5	lin_rsq_t	2017	1	2017_Loc1	3	25	B73/PHW30-396 - (2n)-02	4	59
5	lin_rsq_t	2017	2	2017_Loc2	7	10	B73/PHW30-396 - (2n)-02	4	59
5	lin_rsq_t	2018	1	2018_Loc1	7	29	B73/PHW30-396 - (2n)-02	4	59
5	lin_rsq_t	2017	1	2017_Loc1	4	46	B73/PHW30-409 - (2n)-01	4	60
5	lin_rsq_t	2017	2	2017_Loc2	5	18	B73/PHW30-409 - (2n)-01	4	60
5	lin_rsq_t	2018	1	2018_Loc1	8	21	B73/PHW30-409 - (2n)-01	4	60
5	lin_rsq_t	2017	1	2017_Loc1	1	30	B73/PHW30-409 - (2n)-02	4	61
5	lin_rsq_t	2017	2	2017_Loc2	4	22	B73/PHW30-409 - (2n)-02	4	61
5	lin_rsq_t	2018	1	2018_Loc1	8	16	B73/PHW30-409 - (2n)-02	4	61
5	lin_rsq_t	2017	1	2017_Loc1	7	44	B73/PHW30-412 - (2n)-01	4	62
5	lin_rsq_t	2017	2	2017_Loc2	1	36	B73/PHW30-412 - (2n)-01	4	62
5	lin_rsq_t	2018	1	2018_Loc1	4	21	B73/PHW30-412 - (2n)-01	4	62
5	lin_rsq_t	2017	1	2017_Loc1	5	26	B73/PHW30-412 - (2n)-02	4	63
5	lin_rsq_t	2017	2	2017_Loc2	1	21	B73/PHW30-412 - (2n)-02	4	63
5	lin_rsq_t	2018	1	2018_Loc1	11	9	B73/PHW30-412 - (2n)-02	4	63
5	lin_rsq_t	2017	1	2017_Loc1	9	14	Mo17/PHW30-008 - (2n)-01	5	64
5	lin_rsq_t	2017	2	2017_Loc2	7	32	Mo17/PHW30-008 - (2n)-01	5	64
5	lin_rsq_t	2018	1	2018_Loc1	7	25	Mo17/PHW30-008 - (2n)-01	5	64
5	lin_rsq_t	2017	1	2017_Loc1	3	32	Mo17/PHW30-008 - (2n)-02	5	65
5	lin_rsq_t	2017	2	2017_Loc2	10	20	Mo17/PHW30-008 - (2n)-02	5	65
5	lin_rsq_t	2018	1	2018_Loc1	9	13	Mo17/PHW30-008 - (2n)-02	5	65
5	lin_rsq_t	2017	1	2017_Loc1	8	43	Mo17/PHW30-009 - (2n)-01	5	66
5	lin_rsq_t	2017	2	2017_Loc2	1	9	Mo17/PHW30-009 - (2n)-01	5	66
5	lin_rsq_t	2018	1	2018_Loc1	8	18	Mo17/PHW30-009 - (2n)-01	5	66
5	lin_rsq_t	2017	1	2017_Loc1	4	27	Mo17/PHW30-013 - (2n)-01	5	67
5	lin_rsq_t	2017	2	2017_Loc2	7	22	Mo17/PHW30-013 - (2n)-01	5	67
5	lin_rsq_t	2018	1	2018_Loc1	4	9	Mo17/PHW30-013 - (2n)-01	5	67
5	lin_rsq_t	2017	1	2017_Loc1	4	33	Mo17/PHW30-013 - (2n)-02	5	68
5	lin_rsq_t	2017	2	2017_Loc2	10	7	Mo17/PHW30-013 - (2n)-02	5	68
5	lin_rsq_t	2018	1	2018_Loc1	6	26	Mo17/PHW30-013 - (2n)-02	5	68
5	lin_rsq_t	2017	1	2017_Loc1	3	33	Mo17/PHW30-016 - (2n)-01	5	69
5	lin_rsq_t	2017	2	2017_Loc2	2	31	Mo17/PHW30-016 - (2n)-01	5	69
5	lin_rsq_t	2018	1	2018_Loc1	11	25	Mo17/PHW30-016 - (2n)-01	5	69
5	lin_rsq_t	2017	1	2017_Loc1	8	9	Mo17/PHW30-016 - (2n)-02	5	70
5	lin_rsq_t	2017	2	2017_Loc2	9	23	Mo17/PHW30-016 - (2n)-02	5	70
5	lin_rsq_t	2018	1	2018_Loc1	1	32	Mo17/PHW30-016 - (2n)-02	5	70
5	lin_rsq_t	2017	1	2017_Loc1	2	30	Mo17/PHW30-044 - (2n)-01	5	71
5	lin_rsq_t	2017	2	2017_Loc2	1	27	Mo17/PHW30-044 - (2n)-01	5	71
5	lin_rsq_t	2018	1	2018_Loc1	6	29	Mo17/PHW30-044 - (2n)-01	5	71
5	lin_rsq_t	2017	1	2017_Loc1	4	26	Mo17/PHW30-044 - (2n)-02	5	72
5	lin_rsq_t	2017	2	2017_Loc2	8	29	Mo17/PHW30-044 - (2n)-02	5	72
5	lin_rsq_t	2018	1	2018_Loc1	7	24	Mo17/PHW30-044 - (2n)-02	5	72
5	lin_rsq_t	2017	1	2017_Loc1	1	18	Mo17/PHW30-075 - (2n)-01	5	73
5	lin_rsq_t	2017	2	2017_Loc2	7	6	Mo17/PHW30-075 - (2n)-01	5	73
5	lin_rsq_t	2018	1	2018_Loc1	3	7	Mo17/PHW30-075 - (2n)-01	5	73
5	lin_rsq_t	2017	2	2017_Loc2	2	33	Mo17/PHW30-075 - (2n)-02	5	74
5	lin_rsq_t	2018	1	2018_Loc1	8	25	Mo17/PHW30-075 - (2n)-02	5	74
5	lin_rsq_t	2017	1	2017_Loc1	3	42	Mo17/PHW30-080 - (2n)-01	5	75
5	lin_rsq_t	2017	2	2017_Loc2	5	20	Mo17/PHW30-080 - (2n)-01	5	75
5	lin_rsq_t	2018	1	2018_Loc1	8	26	Mo17/PHW30-080 - (2n)-01	5	75
5	lin_rsq_t	2017	1	2017_Loc1	3	19	Mo17/PHW30-080 - (2n)-02	5	76
5	lin_rsq_t	2017	2	2017_Loc2	1	15	Mo17/PHW30-080 - (2n)-02	5	76
5	lin_rsq_t	2018	1	2018_Loc1	5	9	Mo17/PHW30-080 - (2n)-02	5	76
5	lin_rsq_t	2017	1	2017_Loc1	7	29	Mo17/PHW30-081 - (2n)-01	5	77
5	lin_rsq_t	2017	2	2017_Loc2	8	19	Mo17/PHW30-081 - (2n)-01	5	77
5	lin_rsq_t	2018	1	2018_Loc1	9	27	Mo17/PHW30-081 - (2n)-01	5	77
5	lin_rsq_t	2017	1	2017_Loc1	7	14	Mo17/PHW30-081 - (2n)-03	5	78
5	lin_rsq_t	2017	2	2017_Loc2	1	28	Mo17/PHW30-081 - (2n)-03	5	78
5	lin_rsq_t	2018	1	2018_Loc1	3	14	Mo17/PHW30-081 - (2n)-03	5	78
5	lin_rsq_t	2017	1	2017_Loc1	9	19	Mo17/PHW30-084 - (2n)-01	5	79
5	lin_rsq_t	2017	2	2017_Loc2	11	19	Mo17/PHW30-084 - (2n)-01	5	79
5	lin_rsq_t	2018	1	2018_Loc1	4	33	Mo17/PHW30-084 - (2n)-01	5	79
5	lin_rsq_t	2017	1	2017_Loc1	4	45	Mo17/PHW30-084 - (2n)-02	5	80
5	lin_rsq_t	2017	2	2017_Loc2	8	28	Mo17/PHW30-084 - (2n)-02	5	80
5	lin_rsq_t	2018	1	2018_Loc1	8	24	Mo17/PHW30-084 - (2n)-02	5	80
5	lin_rsq_t	2017	1	2017_Loc1	3	15	Mo17/PHW30-086 - (2n)-01	5	81
5	lin_rsq_t	2017	2	2017_Loc2	5	19	Mo17/PHW30-086 - (2n)-01	5	81
5	lin_rsq_t	2018	1	2018_Loc1	1	5	Mo17/PHW30-086 - (2n)-01	5	81
5	lin_rsq_t	2017	1	2017_Loc1	6	17	Mo17/PHW30-086 - (2n)-02	5	82
5	lin_rsq_t	2017	2	2017_Loc2	4	30	Mo17/PHW30-086 - (2n)-02	5	82
5	lin_rsq_t	2018	1	2018_Loc1	9	24	Mo17/PHW30-086 - (2n)-02	5	82
5	lin_rsq_t	2017	1	2017_Loc1	2	36	Mo17/PHW30-089 - (2n)-01	5	83
5	lin_rsq_t	2017	2	2017_Loc2	10	31	Mo17/PHW30-089 - (2n)-01	5	83
5	lin_rsq_t	2018	1	2018_Loc1	7	35	Mo17/PHW30-089 - (2n)-01	5	83
5	lin_rsq_t	2017	1	2017_Loc1	5	45	Mo17/PHW30-089 - (2n)-02	5	84
5	lin_rsq_t	2017	2	2017_Loc2	2	6	Mo17/PHW30-089 - (2n)-02	5	84
5	lin_rsq_t	2018	1	2018_Loc1	2	35	Mo17/PHW30-089 - (2n)-02	5	84
5	lin_rsq_t	2017	1	2017_Loc1	3	16	Mo17/PHW30-091 - (2n)-01	5	85
5	lin_rsq_t	2017	2	2017_Loc2	11	17	Mo17/PHW30-091 - (2n)-01	5	85
5	lin_rsq_t	2018	1	2018_Loc1	3	15	Mo17/PHW30-091 - (2n)-01	5	85
5	lin_rsq_t	2017	1	2017_Loc1	6	32	Mo17/PHW30-091 - (2n)-02	5	86
5	lin_rsq_t	2017	2	2017_Loc2	1	17	Mo17/PHW30-091 - (2n)-02	5	86
5	lin_rsq_t	2018	1	2018_Loc1	1	22	Mo17/PHW30-091 - (2n)-02	5	86
5	lin_rsq_t	2017	1	2017_Loc1	8	48	Mo17/PHW30-094 - (2n)-01	5	87
5	lin_rsq_t	2017	2	2017_Loc2	1	18	Mo17/PHW30-094 - (2n)-01	5	87
5	lin_rsq_t	2018	1	2018_Loc1	8	10	Mo17/PHW30-094 - (2n)-01	5	87
5	lin_rsq_t	2017	1	2017_Loc1	5	23	Mo17/PHW30-109 - (2n)-01	5	88
5	lin_rsq_t	2017	2	2017_Loc2	6	24	Mo17/PHW30-109 - (2n)-01	5	88
5	lin_rsq_t	2017	1	2017_Loc1	3	31	Mo17/PHW30-121 - (2n)-02	5	89
5	lin_rsq_t	2017	2	2017_Loc2	5	21	Mo17/PHW30-121 - (2n)-02	5	89
5	lin_rsq_t	2018	1	2018_Loc1	6	10	Mo17/PHW30-121 - (2n)-02	5	89
5	lin_rsq_t	2017	1	2017_Loc1	8	20	Mo17/PHW30-121 - (2n)-03	5	90
5	lin_rsq_t	2017	2	2017_Loc2	8	20	Mo17/PHW30-121 - (2n)-03	5	90
5	lin_rsq_t	2018	1	2018_Loc1	6	33	Mo17/PHW30-121 - (2n)-03	5	90
5	lin_rsq_t	2017	1	2017_Loc1	3	30	Mo17/PHW30-126 - (2n)-01	5	91
5	lin_rsq_t	2017	2	2017_Loc2	3	6	Mo17/PHW30-126 - (2n)-01	5	91
5	lin_rsq_t	2018	1	2018_Loc1	7	22	Mo17/PHW30-126 - (2n)-01	5	91
5	lin_rsq_t	2017	1	2017_Loc1	2	43	Mo17/PHW30-126 - (2n)-02	5	92
5	lin_rsq_t	2017	2	2017_Loc2	8	15	Mo17/PHW30-126 - (2n)-02	5	92
5	lin_rsq_t	2018	1	2018_Loc1	8	32	Mo17/PHW30-126 - (2n)-02	5	92
5	lin_rsq_t	2017	1	2017_Loc1	4	39	Mo17/PHW30-133 - (2n)-01	5	93
5	lin_rsq_t	2017	2	2017_Loc2	2	27	Mo17/PHW30-133 - (2n)-01	5	93
5	lin_rsq_t	2018	1	2018_Loc1	4	23	Mo17/PHW30-133 - (2n)-01	5	93
5	lin_rsq_t	2017	1	2017_Loc1	3	29	Mo17/PHW30-133 - (2n)-02	5	94
5	lin_rsq_t	2017	2	2017_Loc2	2	29	Mo17/PHW30-133 - (2n)-02	5	94
5	lin_rsq_t	2018	1	2018_Loc1	1	29	Mo17/PHW30-133 - (2n)-02	5	94
5	lin_rsq_t	2017	1	2017_Loc1	6	20	Mo17/PHW30-148 - (2n)-01	5	95
5	lin_rsq_t	2017	2	2017_Loc2	9	32	Mo17/PHW30-148 - (2n)-01	5	95
5	lin_rsq_t	2018	1	2018_Loc1	9	14	Mo17/PHW30-148 - (2n)-01	5	95
5	lin_rsq_t	2017	1	2017_Loc1	8	33	Mo17/PHW30-148 - (2n)-02	5	96
5	lin_rsq_t	2017	2	2017_Loc2	8	31	Mo17/PHW30-148 - (2n)-02	5	96
5	lin_rsq_t	2018	1	2018_Loc1	4	17	Mo17/PHW30-148 - (2n)-02	5	96
5	lin_rsq_t	2017	1	2017_Loc1	1	26	Mo17/PHW30-153 - (2n)-03	5	97
5	lin_rsq_t	2017	2	2017_Loc2	1	25	Mo17/PHW30-153 - (2n)-03	5	97
5	lin_rsq_t	2018	1	2018_Loc1	2	21	Mo17/PHW30-153 - (2n)-03	5	97
5	lin_rsq_t	2017	1	2017_Loc1	5	20	Mo17/PHW30-153 - (2n)-04	5	98
5	lin_rsq_t	2017	2	2017_Loc2	9	27	Mo17/PHW30-153 - (2n)-04	5	98
5	lin_rsq_t	2018	1	2018_Loc1	7	27	Mo17/PHW30-153 - (2n)-04	5	98
5	lin_rsq_t	2017	1	2017_Loc1	3	9	Mo17/PHW30-157 - (2n)-01	5	99
5	lin_rsq_t	2017	2	2017_Loc2	4	21	Mo17/PHW30-157 - (2n)-01	5	99
5	lin_rsq_t	2018	1	2018_Loc1	5	13	Mo17/PHW30-157 - (2n)-01	5	99
5	lin_rsq_t	2017	1	2017_Loc1	5	19	Mo17/PHW30-160 - (2n)-01	5	100
5	lin_rsq_t	2017	2	2017_Loc2	3	10	Mo17/PHW30-160 - (2n)-01	5	100
5	lin_rsq_t	2018	1	2018_Loc1	11	17	Mo17/PHW30-160 - (2n)-01	5	100
5	lin_rsq_t	2017	1	2017_Loc1	1	40	Mo17/PHW30-160 - (2n)-02	5	101
5	lin_rsq_t	2017	2	2017_Loc2	9	26	Mo17/PHW30-160 - (2n)-02	5	101
5	lin_rsq_t	2018	1	2018_Loc1	1	18	Mo17/PHW30-160 - (2n)-02	5	101
5	lin_rsq_t	2017	1	2017_Loc1	7	18	Mo17/PHW30-184 - (2n)-01	5	102
5	lin_rsq_t	2017	2	2017_Loc2	3	33	Mo17/PHW30-184 - (2n)-01	5	102
5	lin_rsq_t	2018	1	2018_Loc1	8	6	Mo17/PHW30-184 - (2n)-01	5	102
5	lin_rsq_t	2017	1	2017_Loc1	9	24	Mo17/PHW30-184 - (2n)-02	5	103
5	lin_rsq_t	2017	2	2017_Loc2	6	33	Mo17/PHW30-184 - (2n)-02	5	103
5	lin_rsq_t	2018	1	2018_Loc1	3	28	Mo17/PHW30-184 - (2n)-02	5	103
5	lin_rsq_t	2017	1	2017_Loc1	4	11	Mo17/PHW30-200 - (2n)-01	5	104
5	lin_rsq_t	2017	2	2017_Loc2	10	17	Mo17/PHW30-200 - (2n)-01	5	104
5	lin_rsq_t	2018	1	2018_Loc1	9	23	Mo17/PHW30-200 - (2n)-01	5	104
5	lin_rsq_t	2017	1	2017_Loc1	9	15	Mo17/PHW30-200 - (2n)-02	5	105
5	lin_rsq_t	2017	2	2017_Loc2	4	11	Mo17/PHW30-200 - (2n)-02	5	105
