RecId	Pedigree	Year	Loc	Range	Pass	Trait	Value
3281743	PHW30	2016	1	2	24	MLA	73.4364
3281744	PHW30/B73-029 - (2n)-01	2016	1	2	25	MLA	73.3478
3281745	Mo17/PHW30-009 - (2n)-01	2016	1	2	26	MLA	66.24
3281746	PHW30/Mo17-278 - (2n)-02	2016	1	2	27	MLA	60.357
3281747	PHW30/Mo17-010 - (2n)-02	2016	1	2	28	MLA	50.5554
3281748	Mo17/PHW30-456 - (2n)-02	2016	1	2	29	MLA	72.8978
3281749	Mo17/PHW30-456 - (2n)-01	2016	1	2	30	MLA	64.1616
3281750	B73/PHW30-154 - (2n)-01	2016	1	2	31	MLA	70.1284
3281751	Mo17/PHW30-292 - (2n)-01	2016	1	2	32	MLA	67.8578
3281752	Mo17/PHW30-409 - (2n)-02	2016	1	2	33	MLA	65.87166667
3281753	Mo17/PHW30-248 - (2n)-02	2016	1	2	34	MLA	72.7296
3281754	Mo17	2016	1	2	35	MLA	51.44
3281755	PHW30/Mo17-160 - (2n)-02	2016	1	2	36	MLA	49.034
3281787	PHW30/Mo17-095 - (2n)-02	2016	1	3	5	MLA	57.7368
3281786	Mo17/PHW30-109 - (2n)-01	2016	1	3	6	MLA	57.9014
3281785	PHW30/B73-289 - (2n)-02	2016	1	3	7	MLA	65.2966
3281784	Mo17/PHW30-324 - (2n)-01	2016	1	3	8	MLA	59.7862
3281783	PHW30/Mo17-099 - (2n)-02	2016	1	3	9	MLA	60.4618
3281782	Mo17/PHW30-279 - (2n)-02	2016	1	3	10	MLA	57.6032
3281781	Mo17/PHW30-332 - (2n)-02	2016	1	3	11	MLA	65.183
3281780	Mo17/PHW30-133 - (2n)-02	2016	1	3	12	MLA	68.8116
3281779	PHW30/Mo17-187 - (2n)-01	2016	1	3	13	MLA	70.7728
3281778	PHW30/B73-138 - (2n)-01	2016	1	3	14	MLA	57.66
3281777	PHW30/Mo17-299 - (2n)-01	2016	1	3	15	MLA	65.0266
3281776	B73/PHW30-409 - (2n)-02	2016	1	3	16	MLA	59.62
3281775	PHW30/Mo17-155 - (2n)-02	2016	1	3	17	MLA	58.4462
3281774	PHW30/Mo17-157 - (2n)-02	2016	1	3	18	MLA	67.1022
3281773	B73	2016	1	3	19	MLA	57.9796
3281772	B73/PHW30-064 - (2n)-01	2016	1	3	20	MLA	62.0196
3281771	PHW30/B73-002 - (2n)-01	2016	1	3	21	MLA	56.464
3281770	Mo17/PHW30-409 - (2n)-01	2016	1	3	22	MLA	65.341
3281769	Mo17	2016	1	3	23	MLA	52.7448
3281768	PHW30/Mo17-050 - (2n)-01	2016	1	3	24	MLA	64.5036
3281767	PHW30/B73-341 - (2n)-02	2016	1	3	25	MLA	63.559
3281766	PHW30	2016	1	3	26	MLA	73.7266
3281765	Mo17/PHW30-091 - (2n)-02	2016	1	3	27	MLA	66.6958
3281764	PHW30/Mo17-051 - (2n)-01	2016	1	3	28	MLA	63.1136
3281763	PHW30/B73-055 - (2n)-02	2016	1	3	29	MLA	64.50533333
3281762	Mo17/PHW30-133 - (2n)-01	2016	1	3	30	MLA	67.058
3281761	PHW30/Mo17-050 - (2n)-02	2016	1	3	31	MLA	64.9804
3281760	PHW30/B73-289 - (2n)-01	2016	1	3	32	MLA	55.6862
3281759	Mo17/PHW30-309 - (2n)-02	2016	1	3	33	MLA	72.2446
3281758	PHW30/B73-355 - (2n)-01	2016	1	3	34	MLA	73.0472
3281757	Mo17/PHW30-126 - (2n)-01	2016	1	3	35	MLA	66.4186
3281756	PHW30/Mo17-136 - (2n)-02	2016	1	3	36	MLA	64.606
3281788	PHW30/B73-349 - (2n)-01	2016	1	4	5	MLA	68.7916
3281789	Mo17/PHW30-279 - (2n)-01	2016	1	4	6	MLA	67.0038
3281790	B73/PHW30-068 - (2n)-01	2016	1	4	7	MLA	57.619
3281791	PHW30/Mo17-129 - (2n)-01	2016	1	4	8	MLA	78.341
3281792	PHW30/B73-066 - (2n)-02	2016	1	4	9	MLA	58.283
3281793	Mo17/PHW30-217 - (2n)-01	2016	1	4	10	MLA	65.4434
3281794	PHW30/B73-372 - (2n)-02	2016	1	4	11	MLA	67.133
3281795	PHW30/B73-045 - (2n)-01	2016	1	4	12	MLA	69.0162
3281796	PHW30/Mo17-161 - (2n)-01	2016	1	4	13	MLA	79.6854
3281797	Mo17/PHW30-016 - (2n)-02	2016	1	4	14	MLA	60.0182
3281798	PHW30	2016	1	4	15	MLA	74.3006
3281799	B73	2016	1	4	16	MLA	57.7462
3281800	B73/PHW30-141 - (2n)-01	2016	1	4	17	MLA	77.7612
3281801	PHW30/Mo17-061 - (2n)-01	2016	1	4	18	MLA	77.013
3281802	PHW30/B73-311 - (2n)-01	2016	1	4	19	MLA	60.7106
3281803	Mo17/PHW30-153 - (2n)-03	2016	1	4	20	MLA	72.4982
3281804	PHW30/B73-324 - (2n)-01	2016	1	4	21	MLA	60.836
3281805	PHW30/Mo17-076 - (2n)-02	2016	1	4	22	MLA	54.828
3281806	PHW30/B73-097 - (2n)-01	2016	1	4	23	MLA	75.3762
3281807	Mo17	2016	1	4	24	MLA	51.5234
3281808	PHW30/B73-302 - (2n)-01	2016	1	4	25	MLA	56.2074
3281809	Mo17/PHW30-200 - (2n)-01	2016	1	4	26	MLA	70.2364
3281810	B73/PHW30-368 - (2n)-02	2016	1	4	27	MLA	63.336
3281811	Mo17/PHW30-126 - (2n)-02	2016	1	4	28	MLA	66.5724
3281812	Mo17/PHW30-275 - (2n)-01	2016	1	4	29	MLA	64.4514
3281813	Mo17/PHW30-429 - (2n)-01	2016	1	4	30	MLA	59.214
3281814	Mo17/PHW30-075 - (2n)-01	2016	1	4	31	MLA	62.422
3281815	PHW30/Mo17-297 - (2n)-01	2016	1	4	32	MLA	66.1326
3281816	B73/PHW30-396 - (2n)-02	2016	1	4	33	MLA	44.0404
3281817	B73/PHW30-392 - (2n)-01	2016	1	4	34	MLA	61.9076
3281818	PHW30/B73-372 - (2n)-01	2016	1	4	35	MLA	70.4534
3281819	PHW30/Mo17-113 - (2n)-01	2016	1	4	36	MLA	75.2238
3281851	B73	2016	1	5	5	MLA	58.9286
3281850	B73/PHW30-163 - (2n)-02	2016	1	5	6	MLA	67.8198
3281849	PHW30/B73-287 - (2n)-01	2016	1	5	7	MLA	67.1836
3281848	Mo17/PHW30-262 - (2n)-01	2016	1	5	8	MLA	69.5054
3281847	PHW30/B73-351 - (2n)-02	2016	1	5	9	MLA	62.7518
3281846	PHW30/Mo17-107 - (2n)-01	2016	1	5	10	MLA	76.6146
3281845	PHW30/Mo17-059 - (2n)-02	2016	1	5	11	MLA	73.2764
3281844	PHW30/Mo17-165 - (2n)-02	2016	1	5	12	MLA	59.9496
3281843	Mo17/PHW30-091 - (2n)-01	2016	1	5	13	MLA	63.4496
3281842	B73/PHW30-258 - (2n)-01	2016	1	5	14	MLA	62.6352
3281841	PHW30/Mo17-195 - (2n)-02	2016	1	5	15	MLA	59.0824
3281840	PHW30/B73-434 - (2n)-02	2016	1	5	16	MLA	59.4358
3281839	PHW30/Mo17-166 - (2n)-01	2016	1	5	17	MLA	70.7076
3281838	B73/PHW30-409 - (2n)-01	2016	1	5	18	MLA	61.5506
3281837	B73/PHW30-102 - (2n)-03	2016	1	5	19	MLA	71.962
3281836	B73/PHW30-302 - (2n)-01	2016	1	5	20	MLA	70.6946
3281835	PHW30/Mo17-054 - (2n)-02	2016	1	5	21	MLA	66.0006
3281834	Mo17/PHW30-016 - (2n)-01	2016	1	5	22	MLA	74.3776
3281833	Mo17/PHW30-455 - (2n)-01	2016	1	5	23	MLA	66.7198
3281832	PHW30/B73-241 - (2n)-02	2016	1	5	24	MLA	53.274
3281831	PHW30/Mo17-026 - (2n)-02	2016	1	5	25	MLA	60.8398
3281830	PHW30/Mo17-308 - (2n)-02	2016	1	5	26	MLA	71.5748
3281829	PHW30/Mo17-178 - (2n)-02	2016	1	5	27	MLA	62.378
3281828	PHW30	2016	1	5	28	MLA	72.8374
3281827	PHW30/B73-326 - (2n)-01	2016	1	5	29	MLA	63.4966
3281826	PHW30/B73-121 - (2n)-01	2016	1	5	30	MLA	63.9602
3281825	Mo17	2016	1	5	31	MLA	50.3024
3281824	Mo17/PHW30-084 - (2n)-02	2016	1	5	32	MLA	57.8714
3281823	PHW30/B73-015 - (2n)-02	2016	1	5	33	MLA	61.4748
3281822	Mo17/PHW30-008 - (2n)-01	2016	1	5	34	MLA	62.7752
3281821	B73/PHW30-256 - (2n)-01	2016	1	5	35	MLA	66.4818
3281820	B73/PHW30-385 - (2n)-03	2016	1	5	36	MLA	68.3052
3281852	Mo17/PHW30-332 - (2n)-01	2016	1	6	5	MLA	62.969
3281853	Mo17/PHW30-084 - (2n)-01	2016	1	6	6	MLA	63.1522
3281854	Mo17/PHW30-235 - (2n)-02	2016	1	6	7	MLA	58.3358
3281855	PHW30/Mo17-054 - (2n)-01	2016	1	6	8	MLA	69.2376
3281856	PHW30/Mo17-019 - (2n)-02	2016	1	6	9	MLA	59.2266
3281857	Mo17/PHW30-430 - (2n)-02	2016	1	6	10	MLA	56.4844
3281858	PHW30/Mo17-299 - (2n)-02	2016	1	6	11	MLA	59.5776
3281859	PHW30/B73-060 - (2n)-02	2016	1	6	12	MLA	66.3826
3281860	PHW30/Mo17-064 - (2n)-02	2016	1	6	13	MLA	68.7414
3281861	PHW30/Mo17-028 - (2n)-01	2016	1	6	14	MLA	65.3314
3281862	PHW30/Mo17-141 - (2n)-02	2016	1	6	15	MLA	63.7452
3281863	B73	2016	1	6	16	MLA	59.35
3281864	B73/PHW30-068 - (2n)-02	2016	1	6	17	MLA	59.6644
3281865	Mo17/PHW30-044 - (2n)-01	2016	1	6	18	MLA	54.2888
3281866	PHW30/B73-421 - (2n)-01	2016	1	6	19	MLA	55.3318
3281867	PHW30/Mo17-194 - (2n)-02	2016	1	6	20	MLA	60.021
3281868	B73/PHW30-102 - (2n)-01	2016	1	6	21	MLA	65.0706
3281869	Mo17/PHW30-321 - (2n)-01	2016	1	6	22	MLA	70.6594
3281870	Mo17	2016	1	6	23	MLA	49.0488
3281871	PHW30	2016	1	6	24	MLA	74.7814
3281872	PHW30/Mo17-155 - (2n)-01	2016	1	6	25	MLA	71.1018
3281873	B73/PHW30-186 - (2n)-02	2016	1	6	26	MLA	62.9414
3281874	PHW30/B73-009 - (2n)-02	2016	1	6	27	MLA	72.887
3281875	B73/PHW30-196 - (2n)-01	2016	1	6	28	MLA	76.3568
3281876	PHW30/B73-002 - (2n)-02	2016	1	6	29	MLA	47.8242
3281877	PHW30/B73-243 - (2n)-02	2016	1	6	30	MLA	63.3676
3281878	B73/PHW30-098 - (2n)-03	2016	1	6	31	MLA	74.077
3281879	PHW30/B73-241 - (2n)-01	2016	1	6	32	MLA	65.7518
3281880	B73/PHW30-207 - (2n)-02	2016	1	6	33	MLA	62.1376
3281881	B73/PHW30-152 - (2n)-01	2016	1	6	34	MLA	61.4522
3281882	B73/PHW30-237 - (2n)-02	2016	1	6	35	MLA	64.5686
3281883	B73/PHW30-226 - (2n)-01	2016	1	6	36	MLA	66.6685
3281915	B73	2016	1	7	5	MLA	59.0896
3281914	B73/PHW30-285 - (2n)-01	2016	1	7	6	MLA	67.8868
3281913	B73/PHW30-064 - (2n)-02	2016	1	7	7	MLA	63.615
3281912	Mo17/PHW30-121 - (2n)-03	2016	1	7	8	MLA	76.6936
3281911	Mo17/PHW30-089 - (2n)-01	2016	1	7	9	MLA	64.5522
3281910	PHW30/B73-015 - (2n)-01	2016	1	7	10	MLA	70.8904
3281909	Mo17/PHW30-008 - (2n)-02	2016	1	7	11	MLA	62.5458
3281908	B73/PHW30-316 - (2n)-01	2016	1	7	12	MLA	66.1662
3281907	PHW30/Mo17-059 - (2n)-01	2016	1	7	13	MLA	75.072
3281906	PHW30/Mo17-037 - (2n)-01	2016	1	7	14	MLA	68.4842
3281905	PHW30/B73-161 - (2n)-02	2016	1	7	15	MLA	67.1502
3281904	B73/PHW30-026 - (2n)-01	2016	1	7	16	MLA	69.6836
3281903	PHW30/Mo17-095 - (2n)-01	2016	1	7	17	MLA	57.4684
3281902	PHW30/B73-341 - (2n)-01	2016	1	7	18	MLA	64.0528
3281901	PHW30/B73-060 - (2n)-01	2016	1	7	19	MLA	70.023
3281900	PHW30/Mo17-010 - (2n)-01	2016	1	7	20	MLA	57.276
3281899	PHW30/Mo17-252 - (2n)-01	2016	1	7	21	MLA	58.276
3281898	PHW30/B73-401 - (2n)-02	2016	1	7	22	MLA	72.0746
3281897	PHW30/Mo17-101 - (2n)-01	2016	1	7	23	MLA	62.0692
3281896	B73/PHW30-368 - (2n)-01	2016	1	7	24	MLA	66.4074
3281895	Mo17/PHW30-275 - (2n)-02	2016	1	7	25	MLA	73.6398
3281894	PHW30/Mo17-242 - (2n)-01	2016	1	7	26	MLA	70.0492
3281893	PHW30/Mo17-077 - (2n)-01	2016	1	7	27	MLA	66.9322
3281892	PHW30/Mo17-003 - (2n)-01	2016	1	7	28	MLA	69.5166
3281891	PHW30/B73-066 - (2n)-01	2016	1	7	29	MLA	53.10175
3281890	Mo17/PHW30-081 - (2n)-01	2016	1	7	30	MLA	72.431
3281889	Mo17	2016	1	7	31	MLA	52.0794
3281888	PHW30/B73-169 - (2n)-02	2016	1	7	32	MLA	61.6202
3281887	PHW30	2016	1	7	33	MLA	75.2766
3281886	PHW30/B73-232 - (2n)-02	2016	1	7	34	MLA	65.7266
3281885	Mo17/PHW30-454 - (2n)-01	2016	1	7	35	MLA	69.5792
3281884	PHW30/Mo17-188 - (2n)-01	2016	1	7	36	MLA	71.986
3281916	Mo17	2016	1	8	5	MLA	45.52
3281917	B73/PHW30-098 - (2n)-01	2016	1	8	6	MLA	67.7366
3281918	PHW30/B73-161 - (2n)-01	2016	1	8	7	MLA	72.7168
3281919	B73	2016	1	8	8	MLA	56.5752
3281920	PHW30/B73-143 - (2n)-01	2016	1	8	9	MLA	52.8594
3281921	PHW30/B73-055 - (2n)-01	2016	1	8	10	MLA	63.613
3281922	Mo17/PHW30-235 - (2n)-01	2016	1	8	11	MLA	67.8922
3281923	PHW30/B73-184 - (2n)-02	2016	1	8	12	MLA	51.7676
3281924	PHW30/Mo17-298 - (2n)-01	2016	1	8	13	MLA	61.0666
3281925	B73/PHW30-063 - (2n)-02	2016	1	8	14	MLA	61.5596
3281926	Mo17/PHW30-262 - (2n)-02	2016	1	8	15	MLA	66.588
3281927	Mo17/PHW30-324 - (2n)-02	2016	1	8	16	MLA	65.2432
3281928	B73/PHW30-237 - (2n)-01	2016	1	8	17	MLA	60.8486
3281929	PHW30/B73-292 - (2n)-01	2016	1	8	18	MLA	55.6896
3281930	Mo17/PHW30-081 - (2n)-03	2016	1	8	19	MLA	68.8588
3281931	PHW30/Mo17-088 - (2n)-01	2016	1	8	20	MLA	65.1594
3281932	PHW30/Mo17-129 - (2n)-02	2016	1	8	21	MLA	76.819
3281933	PHW30	2016	1	8	22	MLA	74.688
3281934	PHW30/B73-078 - (2n)-02	2016	1	8	23	MLA	68.9146
3281935	Mo17/PHW30-309 - (2n)-01	2016	1	8	24	MLA	75.4862
3281936	PHW30/B73-009 - (2n)-01	2016	1	8	25	MLA	72.501
3281937	PHW30/Mo17-107 - (2n)-02	2016	1	8	26	MLA	71.036
3281938	B73/PHW30-097 - (2n)-02	2016	1	8	27	MLA	74.9974
3281939	Mo17/PHW30-086 - (2n)-02	2016	1	8	28	MLA	69.0058
3281940	PHW30/Mo17-252 - (2n)-02	2016	1	8	29	MLA	77.01933333
3281941	PHW30/Mo17-033 - (2n)-01	2016	1	8	30	MLA	56.0162
3281942	Mo17/PHW30-184 - (2n)-01	2016	1	8	31	MLA	63.4038
3281943	Mo17/PHW30-314 - (2n)-01	2016	1	8	32	MLA	63.934
3281944	PHW30/B73-157 - (2n)-01	2016	1	8	33	MLA	69.4588
3281945	PHW30/Mo17-064 - (2n)-01	2016	1	8	34	MLA	61.3406
3281946	PHW30/B73-326 - (2n)-02	2016	1	8	35	MLA	52.5658
3281947	B73/PHW30-183 - (2n)-02	2016	1	8	36	MLA	59.80166667
3281979	B73/PHW30-252 - (2n)-01	2016	1	9	5	MLA	57.2268
3281978	PHW30/Mo17-142 - (2n)-01	2016	1	9	6	MLA	67.256
3281977	Mo17/PHW30-231 - (2n)-03	2016	1	9	7	MLA	54.0094
3281976	PHW30/Mo17-194 - (2n)-01	2016	1	9	8	MLA	61.7036
3281975	Mo17/PHW30-080 - (2n)-02	2016	1	9	9	MLA	77.4345
3281974	Mo17/PHW30-341 - (2n)-01	2016	1	9	10	MLA	56.6148
3281973	PHW30/Mo17-032 - (2n)-02	2016	1	9	11	MLA	71.761
3281972	PHW30/Mo17-028 - (2n)-02	2016	1	9	12	MLA	71.5888
3281971	PHW30/B73-434 - (2n)-01	2016	1	9	13	MLA	61.8574
3281970	PHW30/Mo17-113 - (2n)-02	2016	1	9	14	MLA	67.4404
3281969	PHW30/Mo17-051 - (2n)-02	2016	1	9	15	MLA	66.0824
3281968	Mo17/PHW30-013 - (2n)-02	2016	1	9	16	MLA	77.1034
3281967	B73	2016	1	9	17	MLA	58.8836
3281966	PHW30/B73-097 - (2n)-02	2016	1	9	18	MLA	78.2438
3281965	B73/PHW30-211 - (2n)-01	2016	1	9	19	MLA	66.7046
3281964	B73/PHW30-302 - (2n)-02	2016	1	9	20	MLA	61.9676
3281963	Mo17	2016	1	9	21	MLA	56.379
3281962	Mo17/PHW30-160 - (2n)-02	2016	1	9	22	MLA	54.5638
3281961	PHW30	2016	1	9	23	MLA	75.4336
3281960	B73/PHW30-100 - (2n)-02	2016	1	9	24	MLA	74.7564
3281959	PHW30/B73-204 - (2n)-01	2016	1	9	25	MLA	67.8656
3281958	PHW30/Mo17-278 - (2n)-01	2016	1	9	26	MLA	53.4012
3281957	B73/PHW30-207 - (2n)-01	2016	1	9	27	MLA	55.7628
3281956	B73/PHW30-166 - (2n)-01	2016	1	9	28	MLA	70.2078
3281955	PHW30/Mo17-049 - (2n)-02	2016	1	9	29	MLA	67.084
3281954	Mo17/PHW30-430 - (2n)-01	2016	1	9	30	MLA	60.6918
3281953	PHW30/B73-184 - (2n)-01	2016	1	9	31	MLA	61.7818
3281952	B73/PHW30-288 - (2n)-02	2016	1	9	32	MLA	72.3658
3281951	PHW30/Mo17-141 - (2n)-01	2016	1	9	33	MLA	57.2466
3281950	Mo17/PHW30-157 - (2n)-01	2016	1	9	34	MLA	68.7884
3281949	PHW30/Mo17-161 - (2n)-02	2016	1	9	35	MLA	62.8928
3281948	PHW30/Mo17-085 - (2n)-01	2016	1	9	36	MLA	70.2946
3281980	PHW30/Mo17-242 - (2n)-02	2016	1	10	5	MLA	72.2238
3281981	Mo17/PHW30-013 - (2n)-01	2016	1	10	6	MLA	68.1222
3281982	PHW30/B73-287 - (2n)-02	2016	1	10	7	MLA	63.6948
3281983	PHW30/B73-421 - (2n)-03	2016	1	10	8	MLA	56.5334
3281984	PHW30/Mo17-234 - (2n)-01	2016	1	10	9	MLA	75.7076
3281985	Mo17	2016	1	10	10	MLA	52.3874
3281986	PHW30	2016	1	10	11	MLA	75.7852
3281987	PHW30/Mo17-139 - (2n)-01	2016	1	10	12	MLA	62.1184
3281988	PHW30/Mo17-160 - (2n)-01	2016	1	10	13	MLA	60.4208
3281989	PHW30/B73-269 - (2n)-01	2016	1	10	14	MLA	58.2908
3281990	PHW30/B73-221 - (2n)-01	2016	1	10	15	MLA	55.6048
3281991	PHW30/Mo17-049 - (2n)-01	2016	1	10	16	MLA	63.8098
3281992	PHW30/B73-157 - (2n)-03	2016	1	10	17	MLA	73.953
3281993	PHW30/B73-232 - (2n)-01	2016	1	10	18	MLA	69.943
3281994	B73/PHW30-097 - (2n)-01	2016	1	10	19	MLA	67.3636
3281995	PHW30/Mo17-077 - (2n)-02	2016	1	10	20	MLA	61.6604
3281996	Mo17/PHW30-075 - (2n)-02	2016	1	10	21	MLA	46.989
3281997	PHW30/Mo17-308 - (2n)-01	2016	1	10	22	MLA	73.1876
3281998	B73/PHW30-348 - (2n)-01	2016	1	10	23	MLA	61.9326
3281999	B73/PHW30-186 - (2n)-01	2016	1	10	24	MLA	62.18033333
3282000	Mo17/PHW30-086 - (2n)-01	2016	1	10	25	MLA	70.8044
3282001	PHW30/Mo17-088 - (2n)-02	2016	1	10	26	MLA	70.98225
3282002	PHW30/Mo17-315 - (2n)-01	2016	1	10	27	MLA	77.303
3282003	B73/PHW30-100 - (2n)-01	2016	1	10	28	MLA	71.0092
3282004	B73/PHW30-183 - (2n)-01	2016	1	10	29	MLA	62.8762
3282005	PHW30/B73-169 - (2n)-01	2016	1	10	30	MLA	51.39133333
3282006	Mo17/PHW30-094 - (2n)-01	2016	1	10	31	MLA	59.7738
3282007	PHW30/Mo17-187 - (2n)-02	2016	1	10	32	MLA	69.0182
3282008	B73/PHW30-396 - (2n)-01	2016	1	10	33	MLA	56.8226
3282009	B73	2016	1	10	34	MLA	59.828
3282010	Mo17/PHW30-153 - (2n)-04	2016	1	10	35	MLA	71.2444
3282011	PHW30/Mo17-089 - (2n)-02	2016	1	10	36	MLA	76.899
3282043	Mo17/PHW30-044 - (2n)-02	2016	1	11	5	MLA	63.2082
3282042	PHW30/Mo17-165 - (2n)-01	2016	1	11	6	MLA	63.556
3282041	B73/PHW30-036 - (2n)-02	2016	1	11	7	MLA	68.051
3282040	PHW30/Mo17-076 - (2n)-01	2016	1	11	8	MLA	57.2546
3282039	Mo17/PHW30-160 - (2n)-01	2016	1	11	9	MLA	70.7006
3282038	PHW30/B73-078 - (2n)-01	2016	1	11	10	MLA	69.0108
3282037	B73/PHW30-412 - (2n)-02	2016	1	11	11	MLA	72.154
3282036	PHW30/Mo17-019 - (2n)-01	2016	1	11	12	MLA	58.5662
3282035	Mo17/PHW30-389 - (2n)-02	2016	1	11	13	MLA	61.557
3282034	B73/PHW30-201 - (2n)-01	2016	1	11	14	MLA	63.8102
3282033	Mo17/PHW30-217 - (2n)-02	2016	1	11	15	MLA	62.1026
3282032	B73/PHW30-288 - (2n)-01	2016	1	11	16	MLA	71.527
3282031	PHW30	2016	1	11	17	MLA	74.7388
3282030	B73	2016	1	11	18	MLA	59.875
3282029	PHW30/B73-355 - (2n)-02	2016	1	11	19	MLA	64.3898
3282028	PHW30/Mo17-136 - (2n)-01	2016	1	11	20	MLA	71.7658
3282027	PHW30/B73-311 - (2n)-02	2016	1	11	21	MLA	72.0154
3282026	PHW30/Mo17-032 - (2n)-01	2016	1	11	22	MLA	58.557
3282025	PHW30/B73-221 - (2n)-02	2016	1	11	23	MLA	65.0942
3282024	PHW30/Mo17-157 - (2n)-01	2016	1	11	24	MLA	61.8268
3282023	Mo17/PHW30-121 - (2n)-02	2016	1	11	25	MLA	73.9864
3282022	PHW30/Mo17-234 - (2n)-02	2016	1	11	26	MLA	73.3744
3282021	B73/PHW30-211 - (2n)-03	2016	1	11	27	MLA	67.4416
3282020	PHW30/Mo17-139 - (2n)-02	2016	1	11	28	MLA	64.6814
3282019	PHW30/Mo17-099 - (2n)-01	2016	1	11	29	MLA	67.9166
3282018	B73/PHW30-041 - (2n)-01	2016	1	11	30	MLA	59.5822
3282017	Mo17	2016	1	11	31	MLA	54.4352
3282016	B73/PHW30-163 - (2n)-01	2016	1	11	32	MLA	64.7548
3282015	Mo17/PHW30-080 - (2n)-01	2016	1	11	33	MLA	76.2698
3282014	PHW30/B73-139 - (2n)-02	2016	1	11	34	MLA	63.374
3282013	PHW30/B73-390 - (2n)-01	2016	1	11	35	MLA	66.962
3282012	B73/PHW30-258 - (2n)-02	2016	1	11	36	MLA	65.164
3282044	Mo17/PHW30-231 - (2n)-01	2016	1	12	5	MLA	53.387
3282045	Mo17/PHW30-200 - (2n)-02	2016	1	12	6	MLA	70.8056
3282046	Mo17	2016	1	12	7	MLA	54.0134
3282047	Mo17/PHW30-184 - (2n)-02	2016	1	12	8	MLA	65.649
3282048	Mo17/PHW30-389 - (2n)-03	2016	1	12	9	MLA	66.668
3282049	PHW30/Mo17-026 - (2n)-01	2016	1	12	10	MLA	63.582
3282050	PHW30/Mo17-315 - (2n)-02	2016	1	12	11	MLA	68.77675
3282051	PHW30/Mo17-195 - (2n)-01	2016	1	12	12	MLA	49.2702
3282052	PHW30/B73-401 - (2n)-01	2016	1	12	13	MLA	73.2264
3282053	PHW30	2016	1	12	14	MLA	75.3256
3282054	Mo17/PHW30-454 - (2n)-02	2016	1	12	15	MLA	65.3998
3282055	B73/PHW30-063 - (2n)-01	2016	1	12	16	MLA	63.9156
3282056	B73	2016	1	12	17	MLA	61.0228
3282057	Mo17/PHW30-254 - (2n)-01	2016	1	12	18	MLA	69.6958
3282058	Mo17/PHW30-248 - (2n)-01	2016	1	12	19	MLA	69.5214
3282059	B73/PHW30-036 - (2n)-01	2016	1	12	20	MLA	64.874
3282060	B73/PHW30-412 - (2n)-01	2016	1	12	21	MLA	69.7788
3282061	Mo17/PHW30-148 - (2n)-01	2016	1	12	22	MLA	72.9654
3282062	PHW30/B73-351 - (2n)-01	2016	1	12	23	MLA	58.3196
3282063	PHW30/B73-139 - (2n)-01	2016	1	12	24	MLA	65.1724
3282064	PHW30/Mo17-304 - (2n)-02	2016	1	12	25	MLA	55.047
3282065	B73/PHW30-385 - (2n)-01	2016	1	12	26	MLA	63.807
3303881	PHW30/Mo17-157 - (2n)-01	2016	2	4	5	MLA	71.7676
3303882	Mo17/PHW30-121 - (2n)-03	2016	2	4	6	MLA	79.1152
3303883	PHW30/B73-139 - (2n)-02	2016	2	4	7	MLA	65.0988
3303884	Mo17	2016	2	4	8	MLA	57.4308
3303885	PHW30/Mo17-157 - (2n)-02	2016	2	4	9	MLA	68.474
3303886	B73	2016	2	4	10	MLA	62.1954
3303887	B73/PHW30-163 - (2n)-01	2016	2	4	11	MLA	67.2748
3303888	PHW30/Mo17-160 - (2n)-01	2016	2	4	12	MLA	56.8878
3303889	PHW30/Mo17-064 - (2n)-01	2016	2	4	13	MLA	64.742
3303890	B73/PHW30-385 - (2n)-01	2016	2	4	14	MLA	62.0476
3303891	PHW30/Mo17-028 - (2n)-02	2016	2	4	15	MLA	73.5864
3303892	B73/PHW30-226 - (2n)-01	2016	2	4	16	MLA	72.5938
3303893	PHW30/B73-434 - (2n)-02	2016	2	4	17	MLA	61.3768
3303894	PHW30/B73-169 - (2n)-01	2016	2	4	18	MLA	58.755
3303895	Mo17/PHW30-184 - (2n)-01	2016	2	4	19	MLA	65.4642
3303896	B73/PHW30-409 - (2n)-02	2016	2	4	20	MLA	55.6946
3303897	PHW30/Mo17-089 - (2n)-02	2016	2	4	21	MLA	76.1294
3303898	Mo17/PHW30-008 - (2n)-01	2016	2	4	22	MLA	62.5778
3303899	PHW30/Mo17-099 - (2n)-01	2016	2	4	23	MLA	67.4624
3303900	B73/PHW30-201 - (2n)-01	2016	2	4	24	MLA	69.3666
3303901	B73/PHW30-207 - (2n)-02	2016	2	4	25	MLA	64.3798
3303902	PHW30	2016	2	4	26	MLA	75.6478
3303903	PHW30/Mo17-242 - (2n)-02	2016	2	4	27	MLA	70.241
3303904	PHW30/Mo17-141 - (2n)-02	2016	2	4	28	MLA	64.8256
3303905	B73/PHW30-392 - (2n)-01	2016	2	4	29	MLA	64.009
3303906	PHW30/B73-138 - (2n)-01	2016	2	4	30	MLA	62.631
3303907	PHW30/Mo17-304 - (2n)-02	2016	2	4	31	MLA	62.1758
3303908	PHW30/B73-287 - (2n)-02	2016	2	4	32	MLA	66.1838
3303909	PHW30/Mo17-059 - (2n)-01	2016	2	4	33	MLA	78.9918
3303910	B73/PHW30-285 - (2n)-01	2016	2	4	34	MLA	71.046
3303911	PHW30/B73-349 - (2n)-01	2016	2	4	35	MLA	73.7352
