RecId	Trait	Loc	LA	PedId	Loc Seq#	Experiment	Entry	Pass	Range	Source	Pedigree	Notes
4085896	TUELA	1	67.70433333333334	3229199	96	MD-OBS1	96	36	4	15WJMY:Dziev:0138	PHW30/Mo17-194 - (2n)-02	NA
4085896	ULA	1	66.80799999999999	3229199	96	MD-OBS1	96	36	4	15WJMY:Dziev:0138	PHW30/Mo17-194 - (2n)-02	NA
4085897	FUELA	1	72.76733333333334	3229253	97	MD-OBS1	97	36	5	15WJMY:Dziev:0195	PHW30/Mo17-054 - (2n)-01	NA
4085897	MLA	1	73.03	3229253	97	MD-OBS1	97	36	5	15WJMY:Dziev:0195	PHW30/Mo17-054 - (2n)-01	NA
4085897	TUELA	1	72.45066666666666	3229253	97	MD-OBS1	97	36	5	15WJMY:Dziev:0195	PHW30/Mo17-054 - (2n)-01	NA
4085897	ULA	1	59.480666666666664	3229253	97	MD-OBS1	97	36	5	15WJMY:Dziev:0195	PHW30/Mo17-054 - (2n)-01	NA
4085898	FUELA	1	65.81899999999999	3229209	98	MD-OBS1	98	35	5	15WJMY:Dziev:0149	PHW30/Mo17-076 - (2n)-01	NA
4085898	MLA	1	59.44266666666666	3229209	98	MD-OBS1	98	35	5	15WJMY:Dziev:0149	PHW30/Mo17-076 - (2n)-01	NA
4085898	TUELA	1	58.533	3229209	98	MD-OBS1	98	35	5	15WJMY:Dziev:0149	PHW30/Mo17-076 - (2n)-01	NA
4085898	ULA	1	46.52966666666667	3229209	98	MD-OBS1	98	35	5	15WJMY:Dziev:0149	PHW30/Mo17-076 - (2n)-01	NA
4085899	FUELA	1	63.44466666666666	3229238	99	MD-OBS1	99	34	5	15WJMY:Dziev:0179	PHW30/Mo17-298 - (2n)-01	NA
4085899	MLA	1	64.48933333333333	3229238	99	MD-OBS1	99	34	5	15WJMY:Dziev:0179	PHW30/Mo17-298 - (2n)-01	NA
4085899	TUELA	1	67.28366666666666	3229238	99	MD-OBS1	99	34	5	15WJMY:Dziev:0179	PHW30/Mo17-298 - (2n)-01	NA
4085899	ULA	1	61.78666666666667	3229238	99	MD-OBS1	99	34	5	15WJMY:Dziev:0179	PHW30/Mo17-298 - (2n)-01	NA
4085900	FUELA	1	62.995333333333335	3229310	100	MD-OBS1	100	33	5	15WJMY:Dziev:0253	Mo17/PHW30-084 - (2n)-01	NA
4085900	MLA	1	60.01833333333333	3229310	100	MD-OBS1	100	33	5	15WJMY:Dziev:0253	Mo17/PHW30-084 - (2n)-01	NA
4085900	TUELA	1	59.651	3229310	100	MD-OBS1	100	33	5	15WJMY:Dziev:0253	Mo17/PHW30-084 - (2n)-01	NA
4085900	ULA	1	48.562333333333335	3229310	100	MD-OBS1	100	33	5	15WJMY:Dziev:0253	Mo17/PHW30-084 - (2n)-01	NA
4085901	FUELA	1	72.457	3229127	101	MD-OBS1	101	32	5	15WJMY:Dziev:0063	B73/PHW30-063 - (2n)-01	NA
4085901	MLA	1	61.334666666666664	3229127	101	MD-OBS1	101	32	5	15WJMY:Dziev:0063	B73/PHW30-063 - (2n)-01	NA
4085901	TUELA	1	74.29233333333333	3229127	101	MD-OBS1	101	32	5	15WJMY:Dziev:0063	B73/PHW30-063 - (2n)-01	NA
4085901	ULA	1	77.82333333333334	3229127	101	MD-OBS1	101	32	5	15WJMY:Dziev:0063	B73/PHW30-063 - (2n)-01	NA
4085902	FUELA	1	63.14966666666666	3226192	102	MD-OBS1	102	31	5	15WJMY:Dziev:0028	PHW30/B73-302 - (2n)-01	NA
4085902	MLA	1	57.33733333333333	3226192	102	MD-OBS1	102	31	5	15WJMY:Dziev:0028	PHW30/B73-302 - (2n)-01	NA
4085902	TUELA	1	70.69533333333334	3226192	102	MD-OBS1	102	31	5	15WJMY:Dziev:0028	PHW30/B73-302 - (2n)-01	NA
4085902	ULA	1	73.845	3226192	102	MD-OBS1	102	31	5	15WJMY:Dziev:0028	PHW30/B73-302 - (2n)-01	NA
4085903	FUELA	1	65.916	3229106	103	MD-OBS1	103	30	5	15WJMY:Dziev:0042	PHW30/B73-055 - (2n)-01	NA
4085903	MLA	1	61.32533333333333	3229106	103	MD-OBS1	103	30	5	15WJMY:Dziev:0042	PHW30/B73-055 - (2n)-01	NA
4085903	TUELA	1	66.221	3229106	103	MD-OBS1	103	30	5	15WJMY:Dziev:0042	PHW30/B73-055 - (2n)-01	NA
4085903	ULA	1	65.75066666666666	3229106	103	MD-OBS1	103	30	5	15WJMY:Dziev:0042	PHW30/B73-055 - (2n)-01	NA
4085904	FUELA	1	68.11933333333333	3396181	104	MD-OBS1	104	29	5	16SJMY:16S:J:0031	Mo17	NA
4085904	MLA	1	66.55266666666667	3396181	104	MD-OBS1	104	29	5	16SJMY:16S:J:0031	Mo17	NA
4085904	TUELA	1	57.05466666666666	3396181	104	MD-OBS1	104	29	5	16SJMY:16S:J:0031	Mo17	NA
4085904	ULA	1	48.08633333333333	3396181	104	MD-OBS1	104	29	5	16SJMY:16S:J:0031	Mo17	NA
4085905	FUELA	1	69.047	3229126	105	MD-OBS1	105	28	5	15WJMY:Dziev:0062	PHW30/B73-401 - (2n)-02	NA
4085905	MLA	1	69.97733333333333	3229126	105	MD-OBS1	105	28	5	15WJMY:Dziev:0062	PHW30/B73-401 - (2n)-02	NA
4085905	TUELA	1	60.843666666666664	3229126	105	MD-OBS1	105	28	5	15WJMY:Dziev:0062	PHW30/B73-401 - (2n)-02	NA
4085905	ULA	1	46.36266666666667	3229126	105	MD-OBS1	105	28	5	15WJMY:Dziev:0062	PHW30/B73-401 - (2n)-02	NA
4085906	FUELA	1	74.95866666666666	3229258	106	MD-OBS1	106	27	5	15WJMY:Dziev:0200	PHW30/Mo17-089 - (2n)-02	NA
4085906	MLA	1	75.84266666666666	3229258	106	MD-OBS1	106	27	5	15WJMY:Dziev:0200	PHW30/Mo17-089 - (2n)-02	NA
4085906	TUELA	1	76.50175	3229258	106	MD-OBS1	106	27	5	15WJMY:Dziev:0200	PHW30/Mo17-089 - (2n)-02	NA
4085906	ULA	1	67.78833333333333	3229258	106	MD-OBS1	106	27	5	15WJMY:Dziev:0200	PHW30/Mo17-089 - (2n)-02	NA
4085907	FUELA	1	65.76866666666666	3226189	107	MD-OBS1	107	26	5	15WJMY:Dziev:0025	PHW30/B73-269 - (2n)-01	NA
4085907	MLA	1	58.497	3226189	107	MD-OBS1	107	26	5	15WJMY:Dziev:0025	PHW30/B73-269 - (2n)-01	NA
4085907	TUELA	1	69.76299999999999	3226189	107	MD-OBS1	107	26	5	15WJMY:Dziev:0025	PHW30/B73-269 - (2n)-01	NA
4085907	ULA	1	69.518	3226189	107	MD-OBS1	107	26	5	15WJMY:Dziev:0025	PHW30/B73-269 - (2n)-01	NA
4085908	FUELA	1	77.53033333333333	3229160	108	MD-OBS1	108	25	5	15WJMY:Dziev:0096	B73/PHW30-026 - (2n)-01	NA
4085908	MLA	1	65.95466666666667	3229160	108	MD-OBS1	108	25	5	15WJMY:Dziev:0096	B73/PHW30-026 - (2n)-01	NA
4085908	TUELA	1	81.55933333333334	3229160	108	MD-OBS1	108	25	5	15WJMY:Dziev:0096	B73/PHW30-026 - (2n)-01	NA
4085908	ULA	1	80.297	3229160	108	MD-OBS1	108	25	5	15WJMY:Dziev:0096	B73/PHW30-026 - (2n)-01	NA
4085909	FUELA	1	73.464	3229346	109	MD-OBS1	109	24	5	15WJMY:Dziev:0289	Mo17/PHW30-254 - (2n)-02	NA
4085909	MLA	1	70.75766666666667	3229346	109	MD-OBS1	109	24	5	15WJMY:Dziev:0289	Mo17/PHW30-254 - (2n)-02	NA
4085909	TUELA	1	74.30833333333334	3229346	109	MD-OBS1	109	24	5	15WJMY:Dziev:0289	Mo17/PHW30-254 - (2n)-02	NA
4085909	ULA	1	72.09766666666667	3229346	109	MD-OBS1	109	24	5	15WJMY:Dziev:0289	Mo17/PHW30-254 - (2n)-02	NA
4085910	FUELA	1	67.17833333333333	3229337	110	MD-OBS1	110	23	5	15WJMY:Dziev:0280	Mo17/PHW30-133 - (2n)-01	NA
4085910	MLA	1	70.30633333333333	3229337	110	MD-OBS1	110	23	5	15WJMY:Dziev:0280	Mo17/PHW30-133 - (2n)-01	NA
4085910	TUELA	1	59.48766666666667	3229337	110	MD-OBS1	110	23	5	15WJMY:Dziev:0280	Mo17/PHW30-133 - (2n)-01	NA
4085910	ULA	1	54.686	3229337	110	MD-OBS1	110	23	5	15WJMY:Dziev:0280	Mo17/PHW30-133 - (2n)-01	NA
4085911	FUELA	1	63.815	3229210	111	MD-OBS1	111	22	5	15WJMY:Dziev:0150	PHW30/Mo17-076 - (2n)-02	NA
4085911	MLA	1	71.44966666666667	3229210	111	MD-OBS1	111	22	5	15WJMY:Dziev:0150	PHW30/Mo17-076 - (2n)-02	NA
4085911	TUELA	1	70.14333333333333	3229210	111	MD-OBS1	111	22	5	15WJMY:Dziev:0150	PHW30/Mo17-076 - (2n)-02	NA
4085911	ULA	1	54.37233333333333	3229210	111	MD-OBS1	111	22	5	15WJMY:Dziev:0150	PHW30/Mo17-076 - (2n)-02	NA
4085912	FUELA	1	73.13966666666667	3229141	112	MD-OBS1	112	21	5	15WJMY:Dziev:0077	B73/PHW30-412 - (2n)-01	NA
4085912	MLA	1	75.33133333333333	3229141	112	MD-OBS1	112	21	5	15WJMY:Dziev:0077	B73/PHW30-412 - (2n)-01	NA
4085912	TUELA	1	71.61366666666666	3229141	112	MD-OBS1	112	21	5	15WJMY:Dziev:0077	B73/PHW30-412 - (2n)-01	NA
4085912	ULA	1	75.00166666666667	3229141	112	MD-OBS1	112	21	5	15WJMY:Dziev:0077	B73/PHW30-412 - (2n)-01	NA
4085913	FUELA	1	72.49933333333334	3229347	113	MD-OBS1	113	20	5	15WJMY:Dziev:0290	Mo17/PHW30-262 - (2n)-01	NA
4085913	MLA	1	70.973	3229347	113	MD-OBS1	113	20	5	15WJMY:Dziev:0290	Mo17/PHW30-262 - (2n)-01	NA
4085913	TUELA	1	63.01233333333333	3229347	113	MD-OBS1	113	20	5	15WJMY:Dziev:0290	Mo17/PHW30-262 - (2n)-01	NA
4085913	ULA	1	56.42666666666667	3229347	113	MD-OBS1	113	20	5	15WJMY:Dziev:0290	Mo17/PHW30-262 - (2n)-01	NA
4085914	FUELA	1	76.58566666666667	3229349	114	MD-OBS1	114	19	5	15WJMY:Dziev:0292	Mo17/PHW30-281 - (2n)-01	NA
4085914	MLA	1	74.07266666666666	3229349	114	MD-OBS1	114	19	5	15WJMY:Dziev:0292	Mo17/PHW30-281 - (2n)-01	NA
4085914	TUELA	1	74.01166666666667	3229349	114	MD-OBS1	114	19	5	15WJMY:Dziev:0292	Mo17/PHW30-281 - (2n)-01	NA
4085914	ULA	1	70.024	3229349	114	MD-OBS1	114	19	5	15WJMY:Dziev:0292	Mo17/PHW30-281 - (2n)-01	NA
4085915	FUELA	1	69.63133333333333	3229278	115	MD-OBS1	115	18	5	15WJMY:Dziev:0220	PHW30/Mo17-315 - (2n)-02	NA
4085915	MLA	1	75.21933333333334	3229278	115	MD-OBS1	115	18	5	15WJMY:Dziev:0220	PHW30/Mo17-315 - (2n)-02	NA
4085915	TUELA	1	82.74233333333333	3229278	115	MD-OBS1	115	18	5	15WJMY:Dziev:0220	PHW30/Mo17-315 - (2n)-02	NA
4085915	ULA	1	82.617	3229278	115	MD-OBS1	115	18	5	15WJMY:Dziev:0220	PHW30/Mo17-315 - (2n)-02	NA
4085916	FUELA	1	66.79	3229340	116	MD-OBS1	116	17	5	15WJMY:Dziev:0283	Mo17/PHW30-148 - (2n)-02	NA
4085916	MLA	1	68.88766666666666	3229340	116	MD-OBS1	116	17	5	15WJMY:Dziev:0283	Mo17/PHW30-148 - (2n)-02	NA
4085916	TUELA	1	64.83466666666666	3229340	116	MD-OBS1	116	17	5	15WJMY:Dziev:0283	Mo17/PHW30-148 - (2n)-02	NA
4085916	ULA	1	61.986333333333334	3229340	116	MD-OBS1	116	17	5	15WJMY:Dziev:0283	Mo17/PHW30-148 - (2n)-02	NA
4085917	FUELA	1	74.282	3229244	117	MD-OBS1	117	16	5	15WJMY:Dziev:0186	PHW30/Mo17-032 - (2n)-01	NA
4085917	MLA	1	68.86933333333333	3229244	117	MD-OBS1	117	16	5	15WJMY:Dziev:0186	PHW30/Mo17-032 - (2n)-01	NA
4085917	TUELA	1	77.74133333333333	3229244	117	MD-OBS1	117	16	5	15WJMY:Dziev:0186	PHW30/Mo17-032 - (2n)-01	NA
4085917	ULA	1	73.65566666666666	3229244	117	MD-OBS1	117	16	5	15WJMY:Dziev:0186	PHW30/Mo17-032 - (2n)-01	NA
4085918	FUELA	1	58.47366666666667	3229231	118	MD-OBS1	118	15	5	15WJMY:Dziev:0171	PHW30/Mo17-165 - (2n)-02	NA
4085918	MLA	1	59.153666666666666	3229231	118	MD-OBS1	118	15	5	15WJMY:Dziev:0171	PHW30/Mo17-165 - (2n)-02	NA
4085918	TUELA	1	63.24733333333334	3229231	118	MD-OBS1	118	15	5	15WJMY:Dziev:0171	PHW30/Mo17-165 - (2n)-02	NA
4085918	ULA	1	54.37733333333333	3229231	118	MD-OBS1	118	15	5	15WJMY:Dziev:0171	PHW30/Mo17-165 - (2n)-02	NA
4085919	FUELA	1	69.46933333333334	3396153	119	MD-OBS1	119	14	5	16SJMY:16S:J:0003	B73	NA
4085919	MLA	1	61.56966666666667	3396153	119	MD-OBS1	119	14	5	16SJMY:16S:J:0003	B73	NA
4085919	TUELA	1	77.43299999999999	3396153	119	MD-OBS1	119	14	5	16SJMY:16S:J:0003	B73	NA
4085919	ULA	1	80.87933333333334	3396153	119	MD-OBS1	119	14	5	16SJMY:16S:J:0003	B73	NA
4085920	FUELA	1	59.54666666666667	3226187	120	MD-OBS1	120	13	5	15WJMY:Dziev:0023	PHW30/B73-221 - (2n)-01	NA
4085920	MLA	1	53.327666666666666	3226187	120	MD-OBS1	120	13	5	15WJMY:Dziev:0023	PHW30/B73-221 - (2n)-01	NA
4085920	TUELA	1	61.56166666666667	3226187	120	MD-OBS1	120	13	5	15WJMY:Dziev:0023	PHW30/B73-221 - (2n)-01	NA
4085920	ULA	1	52.589	3226187	120	MD-OBS1	120	13	5	15WJMY:Dziev:0023	PHW30/B73-221 - (2n)-01	NA
4085921	FUELA	1	75.25466666666667	3396170	121	MD-OBS1	121	12	5	16SJMY:16S:J:0020	PHW30	NA
4085921	MLA	1	75.57566666666666	3396170	121	MD-OBS1	121	12	5	16SJMY:16S:J:0020	PHW30	NA
4085921	TUELA	1	76.86433333333333	3396170	121	MD-OBS1	121	12	5	16SJMY:16S:J:0020	PHW30	NA
4085921	ULA	1	74.90033333333334	3396170	121	MD-OBS1	121	12	5	16SJMY:16S:J:0020	PHW30	NA
4085922	FUELA	1	79.59733333333334	3156954	122	MD-OBS1	122	11	5	15WJMY:Dziev:0029 (2015 GH)	B73/PHW30-154 - (2n)-01	NA
4085922	MLA	1	69.70266666666666	3156954	122	MD-OBS1	122	11	5	15WJMY:Dziev:0029 (2015 GH)	B73/PHW30-154 - (2n)-01	NA
4085922	TUELA	1	80.83	3156954	122	MD-OBS1	122	11	5	15WJMY:Dziev:0029 (2015 GH)	B73/PHW30-154 - (2n)-01	NA
4085922	ULA	1	80.92066666666666	3156954	122	MD-OBS1	122	11	5	15WJMY:Dziev:0029 (2015 GH)	B73/PHW30-154 - (2n)-01	NA
4085923	FUELA	1	64.96966666666667	3226167	123	MD-OBS1	123	10	5	15WJMY:Dziev:0002	PHW30/B73-015 - (2n)-02	NA
4085923	MLA	1	65.13433333333333	3226167	123	MD-OBS1	123	10	5	15WJMY:Dziev:0002	PHW30/B73-015 - (2n)-02	NA
4085923	TUELA	1	73.60766666666667	3226167	123	MD-OBS1	123	10	5	15WJMY:Dziev:0002	PHW30/B73-015 - (2n)-02	NA
4085923	ULA	1	60.90566666666667	3226167	123	MD-OBS1	123	10	5	15WJMY:Dziev:0002	PHW30/B73-015 - (2n)-02	NA
4085924	FUELA	1	66.75933333333333	3229326	124	MD-OBS1	124	9	5	15WJMY:Dziev:0269	Mo17/PHW30-013 - (2n)-01	NA
4085924	MLA	1	68.91833333333334	3229326	124	MD-OBS1	124	9	5	15WJMY:Dziev:0269	Mo17/PHW30-013 - (2n)-01	NA
4085924	TUELA	1	64.18933333333334	3229326	124	MD-OBS1	124	9	5	15WJMY:Dziev:0269	Mo17/PHW30-013 - (2n)-01	NA
4085924	ULA	1	55.047333333333334	3229326	124	MD-OBS1	124	9	5	15WJMY:Dziev:0269	Mo17/PHW30-013 - (2n)-01	NA
4085925	FUELA	1	65.789	3226175	125	MD-OBS1	125	8	5	15WJMY:Dziev:0011	PHW30/B73-292 - (2n)-01	NA
4085925	MLA	1	56.654666666666664	3226175	125	MD-OBS1	125	8	5	15WJMY:Dziev:0011	PHW30/B73-292 - (2n)-01	NA
4085925	TUELA	1	60.96333333333333	3226175	125	MD-OBS1	125	8	5	15WJMY:Dziev:0011	PHW30/B73-292 - (2n)-01	NA
4085925	ULA	1	67.44933333333333	3226175	125	MD-OBS1	125	8	5	15WJMY:Dziev:0011	PHW30/B73-292 - (2n)-01	NA
4085926	FUELA	1	68.911	3229303	126	MD-OBS1	126	7	5	15WJMY:Dziev:0246	Mo17/PHW30-454 - (2n)-02	NA
4085926	MLA	1	67.75066666666666	3229303	126	MD-OBS1	126	7	5	15WJMY:Dziev:0246	Mo17/PHW30-454 - (2n)-02	NA
4085926	TUELA	1	68.85633333333334	3229303	126	MD-OBS1	126	7	5	15WJMY:Dziev:0246	Mo17/PHW30-454 - (2n)-02	NA
4085926	ULA	1	66.38166666666667	3229303	126	MD-OBS1	126	7	5	15WJMY:Dziev:0246	Mo17/PHW30-454 - (2n)-02	NA
4085927	FUELA	1	71.55566666666667	3229290	127	MD-OBS1	127	6	5	15WJMY:Dziev:0232	Mo17/PHW30-200 - (2n)-02	NA
4085927	MLA	1	72.53666666666666	3229290	127	MD-OBS1	127	6	5	15WJMY:Dziev:0232	Mo17/PHW30-200 - (2n)-02	NA
4085927	TUELA	1	62.10333333333334	3229290	127	MD-OBS1	127	6	5	15WJMY:Dziev:0232	Mo17/PHW30-200 - (2n)-02	NA
4085927	ULA	1	58.034	3229290	127	MD-OBS1	127	6	5	15WJMY:Dziev:0232	Mo17/PHW30-200 - (2n)-02	NA
4085928	FUELA	1	69.26666666666667	3156965	128	MD-OBS1	128	5	5	15WJMY:Dziev:0049 (2015 GH)	Mo17/PHW30-231 - (2n)-03	NA
4085928	MLA	1	59.776333333333334	3156965	128	MD-OBS1	128	5	5	15WJMY:Dziev:0049 (2015 GH)	Mo17/PHW30-231 - (2n)-03	NA
4085928	TUELA	1	50.59766666666667	3156965	128	MD-OBS1	128	5	5	15WJMY:Dziev:0049 (2015 GH)	Mo17/PHW30-231 - (2n)-03	NA
4085928	ULA	1	52.562	3156965	128	MD-OBS1	128	5	5	15WJMY:Dziev:0049 (2015 GH)	Mo17/PHW30-231 - (2n)-03	NA
4085929	FUELA	1	71.45833333333334	3229304	129	MD-OBS1	129	5	6	15WJMY:Dziev:0247	Mo17/PHW30-456 - (2n)-01	NA
4085929	MLA	1	70.45400000000001	3229304	129	MD-OBS1	129	5	6	15WJMY:Dziev:0247	Mo17/PHW30-456 - (2n)-01	NA
4085929	TUELA	1	66.60433333333333	3229304	129	MD-OBS1	129	5	6	15WJMY:Dziev:0247	Mo17/PHW30-456 - (2n)-01	NA
4085929	ULA	1	60.260333333333335	3229304	129	MD-OBS1	129	5	6	15WJMY:Dziev:0247	Mo17/PHW30-456 - (2n)-01	NA
4085930	FUELA	1	70.917	3229187	130	MD-OBS1	130	6	6	15WJMY:Dziev:0124	PHW30/Mo17-033 - (2n)-01	NA
4085930	MLA	1	66.70366666666666	3229187	130	MD-OBS1	130	6	6	15WJMY:Dziev:0124	PHW30/Mo17-033 - (2n)-01	NA
4085930	TUELA	1	73.16833333333334	3229187	130	MD-OBS1	130	6	6	15WJMY:Dziev:0124	PHW30/Mo17-033 - (2n)-01	NA
4085930	ULA	1	54.30566666666667	3229187	130	MD-OBS1	130	6	6	15WJMY:Dziev:0124	PHW30/Mo17-033 - (2n)-01	NA
4085931	FUELA	1	77.64	3396170	131	MD-OBS1	131	7	6	16SJMY:16S:J:0020	PHW30	NA
4085931	MLA	1	76.00266666666667	3396170	131	MD-OBS1	131	7	6	16SJMY:16S:J:0020	PHW30	NA
4085931	TUELA	1	76.90533333333333	3396170	131	MD-OBS1	131	7	6	16SJMY:16S:J:0020	PHW30	NA
4085931	ULA	1	71.29	3396170	131	MD-OBS1	131	7	6	16SJMY:16S:J:0020	PHW30	NA
4085932	FUELA	1	72.68066666666667	3229110	132	MD-OBS1	132	8	6	15WJMY:Dziev:0046	PHW30/B73-078 - (2n)-01	NA
4085932	MLA	1	66.01566666666666	3229110	132	MD-OBS1	132	8	6	15WJMY:Dziev:0046	PHW30/B73-078 - (2n)-01	NA
4085932	TUELA	1	79.33766666666666	3229110	132	MD-OBS1	132	8	6	15WJMY:Dziev:0046	PHW30/B73-078 - (2n)-01	NA
4085932	ULA	1	79.477	3229110	132	MD-OBS1	132	8	6	15WJMY:Dziev:0046	PHW30/B73-078 - (2n)-01	NA
4085933	FUELA	1	76.19766666666666	3229331	133	MD-OBS1	133	9	6	15WJMY:Dziev:0274	Mo17/PHW30-080 - (2n)-02	NA
4085933	MLA	1	78.611	3229331	133	MD-OBS1	133	9	6	15WJMY:Dziev:0274	Mo17/PHW30-080 - (2n)-02	NA
4085933	TUELA	1	75.68833333333333	3229331	133	MD-OBS1	133	9	6	15WJMY:Dziev:0274	Mo17/PHW30-080 - (2n)-02	NA
4085933	ULA	1	80.10166666666666	3229331	133	MD-OBS1	133	9	6	15WJMY:Dziev:0274	Mo17/PHW30-080 - (2n)-02	NA
4085934	FUELA	1	72.40866666666668	3229153	134	MD-OBS1	134	10	6	15WJMY:Dziev:0089	B73/PHW30-258 - (2n)-01	NA
4085934	MLA	1	65.09066666666666	3229153	134	MD-OBS1	134	10	6	15WJMY:Dziev:0089	B73/PHW30-258 - (2n)-01	NA
4085934	TUELA	1	75.18866666666666	3229153	134	MD-OBS1	134	10	6	15WJMY:Dziev:0089	B73/PHW30-258 - (2n)-01	NA
4085934	ULA	1	81.73833333333333	3229153	134	MD-OBS1	134	10	6	15WJMY:Dziev:0089	B73/PHW30-258 - (2n)-01	NA
4085935	FUELA	1	73.20700000000001	3229263	135	MD-OBS1	135	11	6	15WJMY:Dziev:0205	PHW30/Mo17-136 - (2n)-01	NA
4085935	MLA	1	72.05066666666667	3229263	135	MD-OBS1	135	11	6	15WJMY:Dziev:0205	PHW30/Mo17-136 - (2n)-01	NA
4085935	TUELA	1	73.40866666666666	3229263	135	MD-OBS1	135	11	6	15WJMY:Dziev:0205	PHW30/Mo17-136 - (2n)-01	NA
4085935	ULA	1	71.58966666666667	3229263	135	MD-OBS1	135	11	6	15WJMY:Dziev:0205	PHW30/Mo17-136 - (2n)-01	NA
4085936	FUELA	1	59.21633333333333	3226169	136	MD-OBS1	136	12	6	15WJMY:Dziev:0004	PHW30/B73-066 - (2n)-01	NA
4085936	MLA	1	61.78366666666667	3226169	136	MD-OBS1	136	12	6	15WJMY:Dziev:0004	PHW30/B73-066 - (2n)-01	NA
4085936	TUELA	1	67.328	3226169	136	MD-OBS1	136	12	6	15WJMY:Dziev:0004	PHW30/B73-066 - (2n)-01	NA
4085936	ULA	1	78.07300000000001	3226169	136	MD-OBS1	136	12	6	15WJMY:Dziev:0004	PHW30/B73-066 - (2n)-01	NA
4085937	FUELA	1	70.947	3229313	137	MD-OBS1	137	13	6	15WJMY:Dziev:0256	Mo17/PHW30-157 - (2n)-01	NA
4085937	MLA	1	70.67066666666666	3229313	137	MD-OBS1	137	13	6	15WJMY:Dziev:0256	Mo17/PHW30-157 - (2n)-01	NA
4085937	TUELA	1	73.89633333333333	3229313	137	MD-OBS1	137	13	6	15WJMY:Dziev:0256	Mo17/PHW30-157 - (2n)-01	NA
4085937	ULA	1	71.226	3229313	137	MD-OBS1	137	13	6	15WJMY:Dziev:0256	Mo17/PHW30-157 - (2n)-01	NA
4085938	FUELA	1	63.997	3229151	138	MD-OBS1	138	14	6	15WJMY:Dziev:0087	B73/PHW30-237 - (2n)-01	NA
4085938	MLA	1	53.63033333333333	3229151	138	MD-OBS1	138	14	6	15WJMY:Dziev:0087	B73/PHW30-237 - (2n)-01	NA
4085938	TUELA	1	70.42133333333334	3229151	138	MD-OBS1	138	14	6	15WJMY:Dziev:0087	B73/PHW30-237 - (2n)-01	NA
4085938	ULA	1	76.53233333333334	3229151	138	MD-OBS1	138	14	6	15WJMY:Dziev:0087	B73/PHW30-237 - (2n)-01	NA
4085939	FUELA	1	73.48766666666667	3229264	139	MD-OBS1	139	15	6	15WJMY:Dziev:0206	PHW30/Mo17-136 - (2n)-02	NA
4085939	MLA	1	71.18599999999999	3229264	139	MD-OBS1	139	15	6	15WJMY:Dziev:0206	PHW30/Mo17-136 - (2n)-02	NA
4085939	TUELA	1	74.06066666666666	3229264	139	MD-OBS1	139	15	6	15WJMY:Dziev:0206	PHW30/Mo17-136 - (2n)-02	NA
4085939	ULA	1	71.902	3229264	139	MD-OBS1	139	15	6	15WJMY:Dziev:0206	PHW30/Mo17-136 - (2n)-02	NA
4085940	FUELA	1	69.87766666666667	3229240	140	MD-OBS1	140	16	6	15WJMY:Dziev:0182	PHW30/Mo17-299 - (2n)-02	NA
4085940	MLA	1	64.44433333333333	3229240	140	MD-OBS1	140	16	6	15WJMY:Dziev:0182	PHW30/Mo17-299 - (2n)-02	NA
4085940	TUELA	1	68.409	3229240	140	MD-OBS1	140	16	6	15WJMY:Dziev:0182	PHW30/Mo17-299 - (2n)-02	NA
4085940	ULA	1	66.47	3229240	140	MD-OBS1	140	16	6	15WJMY:Dziev:0182	PHW30/Mo17-299 - (2n)-02	NA
4085941	FUELA	1	65.813	3226180	141	MD-OBS1	141	17	6	15WJMY:Dziev:0016	PHW30/B73-002 - (2n)-02	NA
4085941	MLA	1	49.244	3226180	141	MD-OBS1	141	17	6	15WJMY:Dziev:0016	PHW30/B73-002 - (2n)-02	NA
4085941	TUELA	1	66.237	3226180	141	MD-OBS1	141	17	6	15WJMY:Dziev:0016	PHW30/B73-002 - (2n)-02	NA
4085941	ULA	1	65.66666666666667	3226180	141	MD-OBS1	141	17	6	15WJMY:Dziev:0016	PHW30/B73-002 - (2n)-02	NA
4085942	FUELA	1	65.747	3229189	142	MD-OBS1	142	18	6	15WJMY:Dziev:0126	PHW30/Mo17-064 - (2n)-01	NA
4085942	MLA	1	61.757333333333335	3229189	142	MD-OBS1	142	18	6	15WJMY:Dziev:0126	PHW30/Mo17-064 - (2n)-01	NA
4085942	TUELA	1	69.13466666666667	3229189	142	MD-OBS1	142	18	6	15WJMY:Dziev:0126	PHW30/Mo17-064 - (2n)-01	NA
4085942	ULA	1	63.31933333333333	3229189	142	MD-OBS1	142	18	6	15WJMY:Dziev:0126	PHW30/Mo17-064 - (2n)-01	NA
4085943	FUELA	1	70.15133333333333	3229168	143	MD-OBS1	143	19	6	15WJMY:Dziev:0104	B73/PHW30-100 - (2n)-01	NA
4085943	MLA	1	70.581	3229168	143	MD-OBS1	143	19	6	15WJMY:Dziev:0104	B73/PHW30-100 - (2n)-01	NA
4085943	TUELA	1	77.50999999999999	3229168	143	MD-OBS1	143	19	6	15WJMY:Dziev:0104	B73/PHW30-100 - (2n)-01	NA
4085943	ULA	1	82.13733333333333	3229168	143	MD-OBS1	143	19	6	15WJMY:Dziev:0104	B73/PHW30-100 - (2n)-01	NA
4085944	FUELA	1	57.90533333333334	3229233	144	MD-OBS1	144	20	6	15WJMY:Dziev:0173	PHW30/Mo17-195 - (2n)-01	NA
